Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2014,Ford Motor Company,Ford,Focus FWD FFV,FMX,412,2.0,4,Auto(AM6),26,37,30,34.2000,52.6000,40.5894,26.4715,37.0689,30.3798,,NA,Naturally Aspirated,AM,Automated Manual,,6,N,N,F,"2-Wheel Drive, Front",85,,372,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,13,90,23,1750,1750,20,28,23,25.4,39.1,30.1545,19.6601,27.5551,22.5701,285,E,Ethanol (E85),MPG,miles per gallon,2000,318,227,277,2000,SIDI; FFV; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/8/2013,14204,,N,N,,,N,N,2014MY 2.0L Focus,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20 GF5,N,No,,,,,,,,41.2,,,8,8,8,EFMXV02.0VD2,6,,,EFMXV02.0VE3,5,,,,,,,,,,,2750,,335,240,292,,,,,,,
2014,Ford Motor Company,Ford,Focus FWD FFV,FMX,413,2.0,4,Auto(S6),26,37,30,34.1860,52.5508,40.5653,26.4616,37.0360,30.3626,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",85,,372,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,13,90,23,1750,1750,20,28,23,25.4,39.0649,30.1451,19.6608,27.5316,22.5635,285,E,Ethanol (E85),MPG,miles per gallon,2000,318,227,277,2000,SIDI; FFV; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/8/2013,14205,,N,N,,,N,N,2014MY 2.0L Focus,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20 GF5,N,No,,,,,,,,41.2,,,8,8,8,EFMXV02.0VD2,6,,,EFMXV02.0VE3,5,,,,,,,,,,,2750,,335,240,292,,,,,,,
2014,Ford Motor Company,Ford,Focus FWD FFV,FMX,415,2.0,4,Manual(M5),26,36,30,33.4000,50.5000,39.4043,25.9045,35.6616,29.5417,,NA,Naturally Aspirated,M,Manual,,5,N,N,F,"2-Wheel Drive, Front",85,,372,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,13,90,23,1750,1750,19,26,22,25,37.2,29.3283,19.3896,26.2696,21.98,273,E,Ethanol (E85),MPG,miles per gallon,2100,321,238,284,2100,SIDI; FFV; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/8/2013,14093,,N,N,,,N,N,2014MY 2.0L Focus,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20 GF5,N,No,,,,,,,,40.0,,,8,8,8,EFMXV02.0VD2,6,,,EFMXV02.0VE3,5,,,,,,,,,,,2750,,342,248,300,,,,,,,
2014,Ford Motor Company,Ford,Focus SFE FWD FFV,FMX,414,2.0,4,Auto(AM6),28,40,33,36.4000,57.6000,43.6255,28.0188,40.3967,32.5001,,NA,Naturally Aspirated,AM,Automated Manual,,6,Y,N,F,"2-Wheel Drive, Front",85,,409,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,13,90,23,1600,1600,20,28,23,25.5,39.5,30.3389,19.6286,27.7026,22.5915,285,E,Ethanol (E85),MPG,miles per gallon,2000,318,225,277,2000,SIDI; FFV; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/8/2013,14395,,Y,N,,,N,N,2014MY 2.0L Focus,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W20 GF5,N,No,,,,,,,,44.3,,,8,8,8,EFMXV02.0VD2,6,,,,,,,,,,,,,,,3500,,316,220,273,,,,,,,
2014,Honda,Honda,CIVIC,HNX,43,1.8,4,Auto(A5),27,38,31,34.4988,53.9500,41.1800,26.6826,37.9706,30.8034,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,F,"2-Wheel Drive, Front",,,192,CNG,Compressed Natural Gas,MPG,miles per gallon,N,Not exempt,,,95,6,,,950,950,,,,,,,,,,,,,,,,,,,950,,2,2,4,Compact Cars,car,Derived 5-cycle label,2/13/2014,15345,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,41.5,,,8,9,,EHNXV01.8CDT,9,,,,,,,,,,,,,,,6750,,252,177,218,,,,,,,
2014,Honda,Honda,CIVIC,HNX,39,1.8,4,Auto(AV),30,39,33,38.7696,54.9360,44.6873,29.6664,38.6277,33.1245,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,83,12,95,12,,,1600,1600,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,11/25/2013,15432,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,45.0,,,8,8,,EHNXV01.8FB2,5,,,EHNXV01.8WC2,9,,,,,,,,,,,3500,,299,230,268,,,,,,,
2014,Honda,Honda,CIVIC,HNX,40,1.8,4,Auto(AV-S7),29,38,33,38.3217,54.2691,44.1614,29.3565,38.1834,32.7649,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,7,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,83,12,95,12,,,1600,1600,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,11/25/2013,15433,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,44.5,,,8,8,,EHNXV01.8FB2,5,,,EHNXV01.8WC2,9,,,,,,,,,,,3500,,302,232,271,,,,,,,
2014,Honda,Honda,CIVIC,HNX,41,1.8,4,Manual(M5),28,36,31,36.1499,51.1496,41.6456,27.8438,36.0976,31.0373,,NA,Naturally Aspirated,M,Manual,,5,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,83,12,95,12,,,1700,1700,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,11/25/2013,15434,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,41.9,,,8,8,,EHNXV01.8FB2,5,,,,,,,,,,,,,,,3000,,318,245,285,,,,,,,
2014,Honda,Honda,CIVIC,HNX,45,2.4,4,Manual(M6),22,31,25,26.5000,41.6000,31.6736,21.9000,30.9000,25.2034,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,83,12,95,12,,,2250,2250,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,3/7/2014,15321,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,CIVIC Si,,,,,,,25.4,,,6,6,,EHNXV02.4RB7,5,,,,,,,,,,,,,,,250,,404,287,352,,,,,,,
2014,Honda,Honda,CIVIC HF,HNX,42,1.8,4,Auto(AV),31,41,35,40.9352,59.0168,47.4815,31.1553,41.3339,35.0380,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,95,12,,,1500,1500,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,11/25/2013,15431,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,47.8,,,9,9,,EHNXV01.8FB2,5,,,EHNXV01.8WC2,9,,,,,,,,,,,4000,,285,215,254,,,,,,,
2014,Honda,Honda,CIVIC HYBRID,HNX,44,1.5,4,Auto(AV),44,47,45,61.1467,67.1963,63.7285,44.3164,46.6945,45.3559,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,95,11,,,1150,1150,,,,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,2/3/2014,15316,,N,N,,,N,N,,Y,Valve Pause System (VPS) is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,Lithium Ion,,144,5.00,64.7,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,17,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,Y,Yes,,,,,,,,64.1,,,10,10,,EHNXV01.5YFB,7,,,EHNXV01.58DB,9,,,,,,,,,,,5750,,200,190,196,,,,,,,
2014,Honda,Honda,INSIGHT,HNX,36,1.3,4,Auto(AV),41,44,42,55.4695,63.3594,58.7624,40.7482,44.1904,42.2284,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,85,16,,,1250,1250,,,,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,9/2/2013,14865,,N,N,,,N,N,,Y,Valve Pause System (VPS) is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,NiMH,,101,5.75,34.5,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,10,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,59.1,,,9,9,,EHNXV01.59D2,9,,,EHNXV01.31F2,7,,,,,,,,,,,5250,,217,200,210,,,,,,,
2014,Honda,Honda,INSIGHT,HNX,37,1.3,4,Auto(AV-S7),41,44,42,55.6000,63.5794,58.9280,40.8313,44.3345,42.3367,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,7,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,85,16,,,1250,1250,,,,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,9/2/2013,14853,,N,N,,,N,N,,Y,Valve Pause System (VPS) is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,NiMH,,101,5.75,34.5,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,10,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,59.3,,,9,9,,EHNXV01.59D2,9,,,EHNXV01.31F2,7,,,,,,,,,,,5250,,217,200,209,,,,,,,
2014,Hyundai,HYUNDAI MOTOR COMPANY,Accent,HYX,18,1.6,4,Auto(A6),27,37,31,34.2575,53.0745,40.7605,26.5121,37.3861,30.5047,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,14,90,19,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,10/25/2013,15034,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 AIP SM or ILSAC GF4,N,No,,,,,,,,41.0,,,8,8,,EKMXV01.6DBE,5,,,,,,,,,,,,,,,3000,,327,233,285,,,,,,,
2014,Hyundai,HYUNDAI MOTOR COMPANY,Accent,HYX,19,1.6,4,Manual(M6),27,38,31,35.5000,53.5230,41.8400,27.3879,37.6857,31.2278,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,14,90,19,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,10/25/2013,15035,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 AIP SM or ILSAC GF4,N,No,,,,,,,,42.1,,,8,8,,EKMXV01.6DBE,5,,,,,,,,,,,,,,,3000,,320,232,280,,,,,,,
2014,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,6,1.6,4,Auto(A6),24,31,27,30.4000,43.8000,35.2534,23.7579,31.1330,26.5927,,TC,Turbocharged,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,16,,,1950,1950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,11/1/2013,15086,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W-30,N,No,,,,,,,,35.8,,,7,7,,EHYXV01.61CE,5,,,,,,,,,,,,,,,1750,,369,282,330,,,,,,,
2014,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,20,1.6,4,Auto(AM6),28,36,31,35.8347,50.9826,41.3654,27.6228,35.9855,30.8489,,NA,Naturally Aspirated,AM,Automated Manual,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,16,,,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,10/25/2013,15036,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 AIP SM or ILSAC GF4,N,No,,,,,,,,42.0,,,8,8,,EKMXV01.6DBE,5,,,,,,,,,,,,,,,3000,,317,244,284,,,,,,,
2014,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,7,1.6,4,Manual(M6),24,33,28,31.0000,47.1000,36.6353,24.1899,33.3709,27.6078,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,16,,,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,11/1/2013,15085,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W-30,N,No,,,,,,,,37.2,,,7,7,,EHYXV01.61CE,5,,,,,,,,,,,,,,,2000,,362,263,317,,,,,,,
2014,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,21,1.6,4,Manual(M6),26,35,30,33.7536,49.7417,39.4613,26.1554,35.1520,29.5598,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,16,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,10/25/2013,15037,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 AIP SM or ILSAC GF4,N,No,,,,,,,,40.1,,,8,8,,EKMXV01.6DBE,5,,,,,,,,,,,,,,,2750,,335,249,296,,,,,,,
2014,Nissan,INFINITI,Q50 HYBRID,NSX,142,3.5,6,Auto(S7),29,36,31,37.7958,52.0327,43.1029,28.9917,36.6893,32.0142,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,100,9,,,1800,1800,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,6/25/2013,14368,,N,N,,,N,N,For Q50 HYBRID/Q50S HYBRID/Q50 HYBRID AWD/Q50S HYBRID AWD,N,,Y,"ECM controlled, Oil pressure driven",N,,Battery(s),,1,Lithium Ion,,346,4.11,28.9,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,We have two types of Battery Specific Energy. Another is 28.1(Whr/kg).,1,Other,AC Synchronous motor,50,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W-30,N,No,,,,,,,,43.4,,,8,8,,ENSXV03.5GCB,5,,,,,,,,,,,,,,,2500,,306,242,277,,,,,,,
2014,Nissan,INFINITI,Q50 HYBRID AWD,NSX,144,3.5,6,Auto(S7),28,35,30,36.2444,50.0000,41.3655,27.9099,35.3257,30.8215,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,100,9,,,1900,1900,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,6/25/2013,14369,,N,N,,,N,N,For Q50 HYBRID/Q50S HYBRID/Q50 HYBRID AWD/Q50S HYBRID AWD,N,,Y,"ECM controlled, Oil pressure driven",N,,Battery(s),,1,Lithium Ion,,346,4.11,28.9,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,We have two types of Battery Specific Energy. Another is 28.1(Whr/kg).,1,Other,AC Synchronous motor,50,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W-30,N,No,,,,,,,,41.6,,,8,8,,ENSXV03.5GCB,5,,,,,,,,,,,,,,,2000,,318,252,288,,,,,,,
2014,Nissan,INFINITI,Q50S HYBRID,NSX,143,3.5,6,Auto(S7),28,34,30,36.5997,47.8487,40.9298,28.1584,33.8766,30.4731,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,100,9,,,1900,1900,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,6/25/2013,14370,,N,N,,,N,N,For Q50 HYBRID/Q50S HYBRID/Q50 HYBRID AWD/Q50S HYBRID AWD,N,,Y,"ECM controlled, Oil pressure driven",N,,Battery(s),,1,Lithium Ion,,346,4.11,28.9,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,We have two types of Battery Specific Energy. Another is 28.1(Whr/kg).,1,Other,AC Synchronous motor,50,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W-30,N,No,,,,,,,,41.2,,,8,8,,ENSXV03.5GCB,5,,,,,,,,,,,,,,,2000,,315,263,292,,,,,,,
2014,Nissan,INFINITI,Q50S HYBRID AWD,NSX,145,3.5,6,Auto(S7),27,31,28,34.7482,43.5991,38.2417,26.8586,30.9963,28.5751,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,100,9,,,2000,2000,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,6/25/2013,14371,,N,N,,,N,N,For Q50 HYBRID/Q50S HYBRID/Q50 HYBRID AWD/Q50S HYBRID AWD,N,,Y,"ECM controlled, Oil pressure driven",N,,Battery(s),,1,Lithium Ion,,346,4.11,28.9,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,We have two types of Battery Specific Energy. Another is 28.1(Whr/kg).,1,Other,AC Synchronous motor,50,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W-30,N,No,,,,,,,,38.5,,,7,7,,ENSXV03.5GCB,5,,,,,,,,,,,,,,,1500,,331,287,311,,,,,,,
